id,name,use_type
18300,B18300,SCHOOL
18301,B18301,RETAIL
18302,B18302,MULTI_RES
18303,B18303,MULTI_RES
18304,B18304,MULTI_RES
18305,B18305,MULTI_RES
18306,B18306,MULTI_RES
18307,B18307,MULTI_RES
18308,B18308,OFFICE
18309,B18309,MULTI_RES
18310,B18310,SCHOOL
18311,B18311,OFFICE
18312,B18312,MULTI_RES
18313,B18313,MULTI_RES
18314,B18314,RETAIL
18315,B18315,MULTI_RES
18316,B18316,MULTI_RES
18317,B18317,SCHOOL
18318,B18318,MULTI_RES
18319,B18319,MULTI_RES
18320,B18320,MULTI_RES
18321,B18321,RETAIL
18322,B18322,FOODSTORE
18323,B18323,OFFICE
18324,B18324,MULTI_RES
18325,B18325,HOTEL
18326,B18326,SCHOOL
18327,B18327,HOSPITAL
18328,B18328,MULTI_RES
18329,B18329,MULTI_RES
18330,B18330,MULTI_RES
18331,B18331,MULTI_RES
18332,B18332,SCHOOL
18333,B18333,MULTI_RES
18334,B18334,SCHOOL
18335,B18335,MULTI_RES
18336,B18336,MULTI_RES
18337,B18337,RETAIL
18338,B18338,MULTI_RES
18339,B18339,OFFICE
18340,B18340,MULTI_RES
18341,B18341,MULTI_RES
18342,B18342,MULTI_RES
18343,B18343,MULTI_RES
18344,B18344,MULTI_RES
18345,B18345,MULTI_RES
18346,B18346,OFFICE
18347,B18347,MULTI_RES
18348,B18348,INDUSTRIAL
18349,B18349,RETAIL
18350,B18350,SCHOOL
18351,B18351,FOODSTORE
18352,B18352,MULTI_RES
18353,B18353,MULTI_RES
18354,B18354,MULTI_RES
18355,B18355,MULTI_RES
18356,B18356,MULTI_RES
18357,B18357,MULTI_RES
18358,B18358,MULTI_RES
18359,B18359,MULTI_RES
18360,B18360,MULTI_RES
18361,B18361,MULTI_RES
18362,B18362,RETAIL
18363,B18363,MULTI_RES
18364,B18364,MULTI_RES
18365,B18365,MULTI_RES
18366,B18366,MULTI_RES
18367,B18367,MULTI_RES
18368,B18368,SCHOOL
18369,B18369,RETAIL
18370,B18370,SCHOOL
18371,B18371,MULTI_RES
18372,B18372,MULTI_RES
18373,B18373,RETAIL
18374,B18374,MULTI_RES
18375,B18375,MULTI_RES
18376,B18376,MULTI_RES
18377,B18377,MULTI_RES
18378,B18378,MULTI_RES
18379,B18379,RETAIL
18380,B18380,MULTI_RES
18381,B18381,MULTI_RES
18382,B18382,MULTI_RES
18383,B18383,MULTI_RES
18384,B18384,MULTI_RES
18385,B18385,RETAIL
18386,B18386,RETAIL
18387,B18387,MULTI_RES
18388,B18388,MULTI_RES
18389,B18389,MULTI_RES
18390,B18390,MULTI_RES
18391,B18391,MULTI_RES
18392,B18392,INDUSTRIAL
18393,B18393,MULTI_RES
18394,B18394,MULTI_RES
18395,B18395,RETAIL
18396,B18396,MULTI_RES
18397,B18397,MULTI_RES
18398,B18398,MULTI_RES
18399,B18399,RESTAURANT
18400,B18400,RETAIL
18401,B18401,MULTI_RES
18402,B18402,OFFICE
18403,B18403,MULTI_RES
18404,B18404,MULTI_RES
18405,B18405,MULTI_RES
18406,B18406,MULTI_RES
18407,B18407,HOSPITAL
18408,B18408,OFFICE
18409,B18409,MULTI_RES
18410,B18410,UNIVERSITY
18411,B18411,OFFICE
18412,B18412,RESTAURANT
18413,B18413,RETAIL
18414,B18414,UNIVERSITY
18415,B18415,UNIVERSITY
18416,B18416,RESTAURANT
18417,B18417,INDUSTRIAL
18418,B18418,INDUSTRIAL
18419,B18419,INDUSTRIAL
18420,B18420,RETAIL
18421,B18421,UNIVERSITY
18422,B18422,RESTAURANT
18423,B18423,OFFICE
18424,B18424,RETAIL
18425,B18425,UNIVERSITY
18426,B18426,INDUSTRIAL
18427,B18427,UNIVERSITY
18428,B18428,UNIVERSITY
18429,B18429,UNIVERSITY
18430,B18430,UNIVERSITY
18431,B18431,INDUSTRIAL
18432,B18432,INDUSTRIAL
18433,B18433,UNIVERSITY
18434,B18434,UNIVERSITY
18435,B18435,OFFICE
18436,B18436,OFFICE
18437,B18437,OFFICE
18438,B18438,UNIVERSITY
18439,B18439,UNIVERSITY
18440,B18440,UNIVERSITY
18441,B18441,INDUSTRIAL
18442,B18442,SCHOOL
18443,B18443,OFFICE
18444,B18444,UNIVERSITY
18445,B18445,UNIVERSITY
18446,B18446,UNIVERSITY
18447,B18447,SCHOOL
18448,B18448,GYM
18449,B18449,INDUSTRIAL
18450,B18450,MULTI_RES
18451,B18451,MULTI_RES
18452,B18452,MULTI_RES
18453,B18453,MULTI_RES
18454,B18454,MULTI_RES
18455,B18455,MULTI_RES
18456,B18456,MULTI_RES
18457,B18457,MULTI_RES
18458,B18458,MULTI_RES
18459,B18459,MULTI_RES
18460,B18460,MULTI_RES
18461,B18461,MULTI_RES
18462,B18462,MULTI_RES
18463,B18463,MULTI_RES
18464,B18464,MULTI_RES
18465,B18465,MULTI_RES
18466,B18466,MULTI_RES
18467,B18467,MULTI_RES
18468,B18468,MULTI_RES
18469,B18469,MULTI_RES
18470,B18470,MULTI_RES
18471,B18471,MULTI_RES
18472,B18472,MULTI_RES
18473,B18473,MULTI_RES
18474,B18474,MULTI_RES
18475,B18475,MULTI_RES
18476,B18476,MULTI_RES
18477,B18477,MULTI_RES
18478,B18478,MULTI_RES
18479,B18479,MULTI_RES
18480,B18480,MULTI_RES
18481,B18481,MULTI_RES
18482,B18482,MULTI_RES
18483,B18483,MULTI_RES
18484,B18484,MULTI_RES
18485,B18485,MULTI_RES
18486,B18486,MULTI_RES
18487,B18487,MULTI_RES
18488,B18488,RETAIL
18489,B18489,MULTI_RES
18490,B18490,RETAIL
18491,B18491,MULTI_RES
18492,B18492,MULTI_RES
18493,B18493,MULTI_RES
18494,B18494,MULTI_RES
18495,B18495,MULTI_RES
18496,B18496,MULTI_RES
18497,B18497,MULTI_RES
18498,B18498,MULTI_RES
18499,B18499,MULTI_RES
18500,B18500,MULTI_RES
18501,B18501,MULTI_RES
18502,B18502,MULTI_RES
18503,B18503,MULTI_RES
18504,B18504,MULTI_RES
18505,B18505,MULTI_RES
18506,B18506,SCHOOL
18507,B18507,MULTI_RES
18508,B18508,RESTAURANT
18509,B18509,MULTI_RES
18510,B18510,SCHOOL
18511,B18511,MULTI_RES
18512,B18512,MULTI_RES
18513,B18513,MULTI_RES
18514,B18514,INDUSTRIAL
18515,B18515,MULTI_RES
18516,B18516,MULTI_RES
18517,B18517,MULTI_RES
18518,B18518,RETAIL
18519,B18519,MULTI_RES
18520,B18520,MULTI_RES
18521,B18521,OFFICE
18522,B18522,MULTI_RES
18523,B18523,MULTI_RES
18524,B18524,MULTI_RES
18525,B18525,MULTI_RES
18526,B18526,MULTI_RES
18527,B18527,INDUSTRIAL
18528,B18528,MULTI_RES
18529,B18529,OFFICE
18530,B18530,MULTI_RES
18531,B18531,MULTI_RES
18532,B18532,MULTI_RES
18533,B18533,MULTI_RES
18534,B18534,MULTI_RES
18535,B18535,MULTI_RES
18536,B18536,MULTI_RES
18537,B18537,MULTI_RES
18538,B18538,MULTI_RES
18539,B18539,MULTI_RES
18540,B18540,MULTI_RES
18541,B18541,MULTI_RES
18542,B18542,MULTI_RES
18543,B18543,MULTI_RES
18544,B18544,OFFICE
18545,B18545,MULTI_RES
18546,B18546,MULTI_RES
18547,B18547,MULTI_RES
18548,B18548,MULTI_RES
18549,B18549,MULTI_RES
18550,B18550,MULTI_RES
18551,B18551,MULTI_RES
18552,B18552,MULTI_RES
18553,B18553,MULTI_RES
18554,B18554,MULTI_RES
18555,B18555,MULTI_RES
18556,B18556,MULTI_RES
18557,B18557,MULTI_RES
18558,B18558,MULTI_RES
18559,B18559,MULTI_RES
18560,B18560,MULTI_RES
18561,B18561,MULTI_RES
18562,B18562,MULTI_RES
18563,B18563,MULTI_RES
18564,B18564,MULTI_RES
18565,B18565,MULTI_RES
18566,B18566,MULTI_RES
18567,B18567,MULTI_RES
18568,B18568,MULTI_RES
18569,B18569,MULTI_RES
18570,B18570,MULTI_RES
18571,B18571,MULTI_RES
18572,B18572,MULTI_RES
18573,B18573,MULTI_RES
18574,B18574,MULTI_RES
18575,B18575,MULTI_RES
18576,B18576,SCHOOL
18577,B18577,SCHOOL
18578,B18578,MULTI_RES
18579,B18579,MULTI_RES
18580,B18580,MULTI_RES
18581,B18581,MULTI_RES
18582,B18582,MULTI_RES
18583,B18583,MULTI_RES
18584,B18584,MULTI_RES
18585,B18585,MULTI_RES
18586,B18586,MULTI_RES
18587,B18587,MULTI_RES
18588,B18588,RESTAURANT
18589,B18589,RETAIL
18590,B18590,OFFICE
18591,B18591,OFFICE
18592,B18592,INDUSTRIAL
18593,B18593,MULTI_RES
18594,B18594,MULTI_RES
18595,B18595,MULTI_RES
18596,B18596,MULTI_RES
18597,B18597,MULTI_RES
18598,B18598,MULTI_RES
18599,B18599,MULTI_RES
18600,B18600,INDUSTRIAL
18601,B18601,MULTI_RES
18602,B18602,SCHOOL
18603,B18603,SCHOOL
18604,B18604,MULTI_RES
18605,B18605,MULTI_RES
18606,B18606,MULTI_RES
18607,B18607,MULTI_RES
18608,B18608,MULTI_RES
18609,B18609,MULTI_RES
18610,B18610,MULTI_RES
18611,B18611,MULTI_RES
18612,B18612,MULTI_RES
18613,B18613,INDUSTRIAL
18614,B18614,INDUSTRIAL
18615,B18615,INDUSTRIAL
18616,B18616,INDUSTRIAL
18617,B18617,MULTI_RES
18618,B18618,MULTI_RES
18619,B18619,MULTI_RES
18620,B18620,MULTI_RES
18621,B18621,MULTI_RES
18622,B18622,MULTI_RES
18623,B18623,MULTI_RES
18624,B18624,MULTI_RES
18625,B18625,MULTI_RES
18626,B18626,MULTI_RES
18627,B18627,RETAIL
18628,B18628,OFFICE
18629,B18629,RESTAURANT
18630,B18630,MULTI_RES
18631,B18631,RESTAURANT
18632,B18632,FOODSTORE
18633,B18633,OFFICE
18634,B18634,RETAIL
18635,B18635,RESTAURANT
18636,B18636,RESTAURANT
18637,B18637,RETAIL
18638,B18638,RESTAURANT
18639,B18639,RETAIL
18640,B18640,MULTI_RES
18641,B18641,MULTI_RES
18642,B18642,OFFICE
18643,B18643,RESTAURANT
18644,B18644,OFFICE
18645,B18645,RETAIL
18646,B18646,MULTI_RES
18647,B18647,MULTI_RES
18648,B18648,MULTI_RES
18649,B18649,MULTI_RES
18650,B18650,OFFICE
18651,B18651,MULTI_RES
18652,B18652,MULTI_RES
18653,B18653,MULTI_RES
18654,B18654,RESTAURANT
18655,B18655,MULTI_RES
18656,B18656,INDUSTRIAL
18657,B18657,MULTI_RES
18658,B18658,RETAIL
18659,B18659,MULTI_RES
18660,B18660,MULTI_RES
18661,B18661,MULTI_RES
18662,B18662,OFFICE
18663,B18663,OFFICE
18664,B18664,RESTAURANT
18665,B18665,MULTI_RES
18666,B18666,MULTI_RES
18667,B18667,RETAIL
18668,B18668,MULTI_RES
18669,B18669,MULTI_RES
18670,B18670,HOSPITAL
18671,B18671,MULTI_RES
18672,B18672,MULTI_RES
18673,B18673,RETAIL
18674,B18674,MULTI_RES
18675,B18675,MULTI_RES
18676,B18676,RETAIL
18677,B18677,MULTI_RES
18678,B18678,MULTI_RES
18679,B18679,RETAIL
18680,B18680,MULTI_RES
18681,B18681,OFFICE
18682,B18682,MULTI_RES
18683,B18683,RETAIL
18684,B18684,OFFICE
18685,B18685,RETAIL
18686,B18686,MULTI_RES
18687,B18687,OFFICE
18688,B18688,MULTI_RES
18689,B18689,INDUSTRIAL
18690,B18690,MULTI_RES
18691,B18691,MULTI_RES
18692,B18692,MULTI_RES
18693,B18693,MULTI_RES
18694,B18694,RETAIL
18695,B18695,MULTI_RES
18696,B18696,MULTI_RES
18697,B18697,MULTI_RES
18698,B18698,MULTI_RES
18699,B18699,MULTI_RES
18700,B18700,MULTI_RES
18701,B18701,RETAIL
18702,B18702,MULTI_RES
18703,B18703,MULTI_RES
18704,B18704,MULTI_RES
18705,B18705,MULTI_RES
18706,B18706,MULTI_RES
18707,B18707,MULTI_RES
18708,B18708,MULTI_RES
18709,B18709,INDUSTRIAL
18710,B18710,MULTI_RES
18711,B18711,MULTI_RES
18712,B18712,MULTI_RES
18713,B18713,OFFICE
18714,B18714,MULTI_RES
18715,B18715,MULTI_RES
18716,B18716,MULTI_RES
18717,B18717,MULTI_RES
18718,B18718,MULTI_RES
18719,B18719,MULTI_RES
18720,B18720,MULTI_RES
18721,B18721,MULTI_RES
18722,B18722,MULTI_RES
18723,B18723,MULTI_RES
18724,B18724,MULTI_RES
18725,B18725,MULTI_RES
18726,B18726,MULTI_RES
18727,B18727,MULTI_RES
18728,B18728,MULTI_RES
18729,B18729,MULTI_RES
18730,B18730,MULTI_RES
18731,B18731,MULTI_RES
18732,B18732,MULTI_RES
18733,B18733,MULTI_RES
18734,B18734,MULTI_RES
18735,B18735,MULTI_RES
18736,B18736,MULTI_RES
18737,B18737,MULTI_RES
18738,B18738,MULTI_RES
18739,B18739,MULTI_RES
18740,B18740,MULTI_RES
18741,B18741,MULTI_RES
18742,B18742,MULTI_RES
18743,B18743,MULTI_RES
18744,B18744,OFFICE
18745,B18745,MULTI_RES
18746,B18746,MULTI_RES
18747,B18747,OFFICE
18748,B18748,OFFICE
18749,B18749,OFFICE
18750,B18750,MULTI_RES
18751,B18751,OFFICE
18752,B18752,HOSPITAL
18753,B18753,MULTI_RES
18754,B18754,OFFICE
18755,B18755,OFFICE
18756,B18756,MULTI_RES
18757,B18757,MULTI_RES
18758,B18758,MULTI_RES
18759,B18759,OFFICE
18760,B18760,OFFICE
18761,B18761,OFFICE
18762,B18762,MULTI_RES
18763,B18763,OFFICE
18764,B18764,OFFICE
18765,B18765,OFFICE
18766,B18766,OFFICE
18767,B18767,OFFICE
18768,B18768,OFFICE
18769,B18769,OFFICE
18770,B18770,OFFICE
18771,B18771,MULTI_RES
18772,B18772,OFFICE
18773,B18773,FOODSTORE
18774,B18774,OFFICE
18775,B18775,OFFICE
18776,B18776,RESTAURANT
18777,B18777,RESTAURANT
18778,B18778,OFFICE
18779,B18779,RETAIL
18780,B18780,OFFICE
18781,B18781,OFFICE
18782,B18782,OFFICE
18783,B18783,OFFICE
18784,B18784,OFFICE
18785,B18785,FOODSTORE
18786,B18786,OFFICE
18787,B18787,RETAIL
18788,B18788,OFFICE
18789,B18789,OFFICE
18790,B18790,OFFICE
18791,B18791,RESTAURANT
18792,B18792,OFFICE
18793,B18793,OFFICE
18794,B18794,RESTAURANT
18795,B18795,RESTAURANT
18796,B18796,OFFICE
18797,B18797,RESTAURANT
18798,B18798,MULTI_RES
18799,B18799,MULTI_RES
18800,B18800,RESTAURANT
18801,B18801,OFFICE
18802,B18802,OFFICE
18803,B18803,OFFICE
18804,B18804,RESTAURANT
18805,B18805,MULTI_RES
18806,B18806,MULTI_RES
18807,B18807,OFFICE
18808,B18808,OFFICE
18809,B18809,RETAIL
18810,B18810,OFFICE
18811,B18811,OFFICE
18812,B18812,MULTI_RES
18813,B18813,MULTI_RES
18814,B18814,OFFICE
18815,B18815,FOODSTORE
18816,B18816,OFFICE
18817,B18817,MULTI_RES
18818,B18818,RETAIL
18819,B18819,OFFICE
18820,B18820,OFFICE
18821,B18821,MULTI_RES
18822,B18822,FOODSTORE
18823,B18823,MULTI_RES
18824,B18824,OFFICE
18825,B18825,MULTI_RES
18826,B18826,MULTI_RES
18827,B18827,OFFICE
18828,B18828,MULTI_RES
18829,B18829,MULTI_RES
18830,B18830,MULTI_RES
18831,B18831,MULTI_RES
18832,B18832,INDUSTRIAL
18833,B18833,OFFICE
18834,B18834,OFFICE
18835,B18835,MULTI_RES
18836,B18836,OFFICE
18837,B18837,OFFICE
18838,B18838,INDUSTRIAL
18839,B18839,OFFICE
18840,B18840,OFFICE
18841,B18841,MULTI_RES
18842,B18842,SCHOOL
18843,B18843,OFFICE
18844,B18844,MULTI_RES
18845,B18845,OFFICE
18846,B18846,MULTI_RES
18847,B18847,MULTI_RES
18848,B18848,OFFICE
18849,B18849,OFFICE
18850,B18850,MULTI_RES
18851,B18851,MULTI_RES
18852,B18852,MULTI_RES
18853,B18853,OFFICE
18854,B18854,MULTI_RES
18855,B18855,OFFICE
18856,B18856,MULTI_RES
18857,B18857,MULTI_RES
18858,B18858,OFFICE
18859,B18859,MULTI_RES
18860,B18860,OFFICE
18861,B18861,SCHOOL
18862,B18862,MULTI_RES
18863,B18863,MULTI_RES
18864,B18864,OFFICE
18865,B18865,MULTI_RES
18866,B18866,OFFICE
18867,B18867,MULTI_RES
18868,B18868,MULTI_RES
18869,B18869,MULTI_RES
18870,B18870,MULTI_RES
18871,B18871,OFFICE
18872,B18872,MULTI_RES
18873,B18873,MULTI_RES
18874,B18874,OFFICE
18875,B18875,OFFICE
18876,B18876,MULTI_RES
18877,B18877,MULTI_RES
18878,B18878,MULTI_RES
18879,B18879,MULTI_RES
18880,B18880,MULTI_RES
18881,B18881,OFFICE
18882,B18882,OFFICE
18883,B18883,MULTI_RES
18884,B18884,MULTI_RES
18885,B18885,OFFICE
18886,B18886,MULTI_RES
18887,B18887,MULTI_RES
18888,B18888,OFFICE
18889,B18889,MULTI_RES
18890,B18890,MULTI_RES
18891,B18891,OFFICE
18892,B18892,MULTI_RES
18893,B18893,MULTI_RES
18894,B18894,OFFICE
18895,B18895,MULTI_RES
18896,B18896,INDUSTRIAL
18897,B18897,MULTI_RES
18898,B18898,MULTI_RES
18899,B18899,MULTI_RES
18900,B18900,OFFICE
18901,B18901,MULTI_RES
18902,B18902,MULTI_RES
18903,B18903,OFFICE
18904,B18904,MULTI_RES
18905,B18905,MULTI_RES
18906,B18906,MULTI_RES
18907,B18907,MULTI_RES
18908,B18908,MULTI_RES
18909,B18909,MULTI_RES
18910,B18910,MULTI_RES
18911,B18911,MULTI_RES
18912,B18912,MULTI_RES
18913,B18913,MULTI_RES
18914,B18914,OFFICE
18915,B18915,MULTI_RES
18916,B18916,MULTI_RES
18917,B18917,MULTI_RES
18918,B18918,MULTI_RES
18919,B18919,MULTI_RES
18920,B18920,MULTI_RES
18921,B18921,MULTI_RES
18922,B18922,MULTI_RES
18923,B18923,MULTI_RES
18924,B18924,MULTI_RES
18925,B18925,MULTI_RES
18926,B18926,MULTI_RES
18927,B18927,MULTI_RES
18928,B18928,MULTI_RES
18929,B18929,MULTI_RES
18930,B18930,MULTI_RES
18931,B18931,MULTI_RES
18932,B18932,MULTI_RES
18933,B18933,MULTI_RES
18934,B18934,MULTI_RES
18935,B18935,SINGLE_RES
18936,B18936,MULTI_RES
18937,B18937,MULTI_RES
18938,B18938,MULTI_RES
18939,B18939,MULTI_RES
18940,B18940,MULTI_RES
18941,B18941,MULTI_RES
18942,B18942,MULTI_RES
18943,B18943,MULTI_RES
18944,B18944,MULTI_RES
18945,B18945,MULTI_RES
18946,B18946,MULTI_RES
18947,B18947,MULTI_RES
18948,B18948,MULTI_RES
18949,B18949,MULTI_RES
18950,B18950,MULTI_RES
18951,B18951,MULTI_RES
18952,B18952,MULTI_RES
18953,B18953,MULTI_RES
18954,B18954,MULTI_RES
18955,B18955,MULTI_RES
18956,B18956,MULTI_RES
18957,B18957,MULTI_RES
18958,B18958,MULTI_RES
18959,B18959,MULTI_RES
18960,B18960,MULTI_RES
18961,B18961,MULTI_RES
18962,B18962,MULTI_RES
18963,B18963,MULTI_RES
18964,B18964,MULTI_RES
18965,B18965,MULTI_RES
18966,B18966,MULTI_RES
18967,B18967,MULTI_RES
18968,B18968,MULTI_RES
18969,B18969,OFFICE
18970,B18970,MULTI_RES
18971,B18971,MULTI_RES
18972,B18972,MULTI_RES
18973,B18973,OFFICE
18974,B18974,MULTI_RES
18975,B18975,MULTI_RES
18976,B18976,MULTI_RES
18977,B18977,MULTI_RES
18978,B18978,MULTI_RES
18979,B18979,MULTI_RES
18980,B18980,MULTI_RES
18981,B18981,MULTI_RES
18982,B18982,MULTI_RES
18983,B18983,MULTI_RES
18984,B18984,MULTI_RES
18985,B18985,MULTI_RES
18986,B18986,OFFICE
18987,B18987,MULTI_RES
18988,B18988,OFFICE
18989,B18989,MULTI_RES
18990,B18990,MULTI_RES
18991,B18991,MULTI_RES
18992,B18992,MULTI_RES
18993,B18993,MULTI_RES
18994,B18994,MULTI_RES
18995,B18995,MULTI_RES
18996,B18996,MULTI_RES
18997,B18997,MULTI_RES
18998,B18998,MULTI_RES
18999,B18999,MULTI_RES
19000,B19000,MULTI_RES
19001,B19001,OFFICE
19002,B19002,MULTI_RES
19003,B19003,MULTI_RES
19004,B19004,MULTI_RES
19005,B19005,MULTI_RES
19006,B19006,MULTI_RES
19007,B19007,MULTI_RES
19008,B19008,MULTI_RES
19009,B19009,FOODSTORE
19010,B19010,MULTI_RES
19011,B19011,MULTI_RES
19012,B19012,SCHOOL
19013,B19013,MULTI_RES
19014,B19014,MULTI_RES
19015,B19015,SINGLE_RES
19016,B19016,SINGLE_RES
19017,B19017,MULTI_RES
19018,B19018,SCHOOL
19019,B19019,RESTAURANT
19020,B19020,MULTI_RES
19021,B19021,SCHOOL
19022,B19022,MULTI_RES
19023,B19023,MULTI_RES
19024,B19024,INDUSTRIAL
19025,B19025,MULTI_RES
19026,B19026,MULTI_RES
19027,B19027,MULTI_RES
19028,B19028,MULTI_RES
19029,B19029,SCHOOL
19030,B19030,SINGLE_RES
19031,B19031,MULTI_RES
19032,B19032,MULTI_RES
19033,B19033,MULTI_RES
19034,B19034,MULTI_RES
19035,B19035,SINGLE_RES
19036,B19036,MULTI_RES
19037,B19037,MULTI_RES
19038,B19038,SCHOOL
19039,B19039,MULTI_RES
19040,B19040,MULTI_RES
19041,B19041,MULTI_RES
19042,B19042,MULTI_RES
19043,B19043,MULTI_RES
19044,B19044,SINGLE_RES
19045,B19045,MULTI_RES
19046,B19046,MULTI_RES
19047,B19047,MULTI_RES
19048,B19048,MULTI_RES
19049,B19049,SCHOOL
19050,B19050,MULTI_RES
19051,B19051,RESTAURANT
19052,B19052,MULTI_RES
19053,B19053,MULTI_RES
19054,B19054,OFFICE
19055,B19055,MULTI_RES
19056,B19056,MULTI_RES
19057,B19057,MULTI_RES
19058,B19058,MULTI_RES
19059,B19059,RESTAURANT
19060,B19060,MULTI_RES
19061,B19061,MULTI_RES
19062,B19062,MULTI_RES
19063,B19063,MULTI_RES
19064,B19064,MULTI_RES
19065,B19065,RETAIL
19066,B19066,MULTI_RES
19067,B19067,MULTI_RES
19068,B19068,RESTAURANT
19069,B19069,RESTAURANT
19070,B19070,MULTI_RES
19071,B19071,MULTI_RES
19072,B19072,MULTI_RES
19073,B19073,MULTI_RES
19074,B19074,MULTI_RES
19075,B19075,MULTI_RES
19076,B19076,MULTI_RES
19077,B19077,MULTI_RES
19078,B19078,MULTI_RES
19079,B19079,MULTI_RES
19080,B19080,MULTI_RES
19081,B19081,MULTI_RES
19082,B19082,MULTI_RES
19083,B19083,MULTI_RES
19084,B19084,MULTI_RES
19085,B19085,RETAIL
19086,B19086,MULTI_RES
19087,B19087,MULTI_RES
19088,B19088,MULTI_RES
19089,B19089,MULTI_RES
19090,B19090,MULTI_RES
19091,B19091,MULTI_RES
19092,B19092,MULTI_RES
19093,B19093,MULTI_RES
19094,B19094,MULTI_RES
19095,B19095,MULTI_RES
19096,B19096,MULTI_RES
19097,B19097,MULTI_RES
19098,B19098,MULTI_RES
19099,B19099,MULTI_RES
19100,B19100,MULTI_RES
19101,B19101,MULTI_RES
19102,B19102,MULTI_RES
19103,B19103,MULTI_RES
19104,B19104,MULTI_RES
19105,B19105,RESTAURANT
19106,B19106,GYM
19107,B19107,MULTI_RES
19108,B19108,OFFICE
19109,B19109,MULTI_RES
19110,B19110,MULTI_RES
19111,B19111,MULTI_RES
19112,B19112,MULTI_RES
19113,B19113,SCHOOL
19114,B19114,MULTI_RES
19115,B19115,MULTI_RES
19116,B19116,MULTI_RES
19117,B19117,MULTI_RES
19118,B19118,RETAIL
19119,B19119,MULTI_RES
19120,B19120,RESTAURANT
19121,B19121,RETAIL
19122,B19122,MULTI_RES
19123,B19123,MULTI_RES
19124,B19124,MULTI_RES
19125,B19125,MULTI_RES
19126,B19126,MULTI_RES
19127,B19127,RESTAURANT
19128,B19128,MULTI_RES
19129,B19129,MULTI_RES
19130,B19130,OFFICE
19131,B19131,SCHOOL
19132,B19132,OFFICE
19133,B19133,MULTI_RES
19134,B19134,OFFICE
19135,B19135,MULTI_RES
19136,B19136,MULTI_RES
19137,B19137,OFFICE
19138,B19138,MULTI_RES
19139,B19139,MULTI_RES
19140,B19140,MULTI_RES
19141,B19141,MULTI_RES
19142,B19142,MULTI_RES
19143,B19143,MULTI_RES
19144,B19144,OFFICE
19145,B19145,OFFICE
19146,B19146,MULTI_RES
19147,B19147,MULTI_RES
19148,B19148,MULTI_RES
19149,B19149,MULTI_RES
19150,B19150,MULTI_RES
19151,B19151,OFFICE
19152,B19152,OFFICE
19153,B19153,OFFICE
19154,B19154,MULTI_RES
19155,B19155,MULTI_RES
19156,B19156,HOSPITAL
19157,B19157,MULTI_RES
19158,B19158,HOTEL
19159,B19159,MULTI_RES
19160,B19160,MULTI_RES
19161,B19161,OFFICE
19162,B19162,OFFICE
19163,B19163,MULTI_RES
19164,B19164,MULTI_RES
19165,B19165,SCHOOL
19166,B19166,MULTI_RES
19167,B19167,MULTI_RES
19168,B19168,RETAIL
19169,B19169,MULTI_RES
19170,B19170,OFFICE
19171,B19171,OFFICE
19172,B19172,MULTI_RES
19173,B19173,MULTI_RES
19174,B19174,OFFICE
19175,B19175,MULTI_RES
19176,B19176,MULTI_RES
19177,B19177,RETAIL
19178,B19178,MULTI_RES
19179,B19179,MULTI_RES
19180,B19180,MULTI_RES
19181,B19181,MULTI_RES
19182,B19182,MULTI_RES
19183,B19183,OFFICE
19184,B19184,MULTI_RES
19185,B19185,OFFICE
19186,B19186,MULTI_RES
19187,B19187,SCHOOL
19188,B19188,OFFICE
19189,B19189,SCHOOL
19190,B19190,MULTI_RES
19191,B19191,RETAIL
19192,B19192,MULTI_RES
19193,B19193,MULTI_RES
19194,B19194,MULTI_RES
19195,B19195,OFFICE
19196,B19196,MULTI_RES
19197,B19197,MULTI_RES
19198,B19198,MULTI_RES
19199,B19199,MULTI_RES
19200,B19200,MULTI_RES
19201,B19201,RESTAURANT
19202,B19202,MULTI_RES
19203,B19203,MULTI_RES
19204,B19204,OFFICE
19205,B19205,OFFICE
19206,B19206,MULTI_RES
19207,B19207,MULTI_RES
19208,B19208,OFFICE
19209,B19209,MULTI_RES
19210,B19210,RETAIL
19211,B19211,MULTI_RES
19212,B19212,MULTI_RES
19213,B19213,MULTI_RES
19214,B19214,OFFICE
19215,B19215,MULTI_RES
19216,B19216,MULTI_RES
19217,B19217,OFFICE
19218,B19218,MULTI_RES
19219,B19219,MULTI_RES
19220,B19220,MULTI_RES
19221,B19221,OFFICE
19222,B19222,MULTI_RES
19223,B19223,MULTI_RES
19224,B19224,MULTI_RES
19225,B19225,MULTI_RES
19226,B19226,OFFICE
19227,B19227,OFFICE
19228,B19228,MULTI_RES
19229,B19229,MULTI_RES
19230,B19230,MULTI_RES
19231,B19231,OFFICE
19232,B19232,RETAIL
19233,B19233,MULTI_RES
19234,B19234,MULTI_RES
19235,B19235,RETAIL
19236,B19236,MULTI_RES
19237,B19237,MULTI_RES
19238,B19238,MULTI_RES
19239,B19239,OFFICE
19240,B19240,MULTI_RES
19241,B19241,MULTI_RES
19242,B19242,MULTI_RES
19243,B19243,MULTI_RES
19244,B19244,MULTI_RES
19245,B19245,RETAIL
19246,B19246,MULTI_RES
19247,B19247,MULTI_RES
19248,B19248,MULTI_RES
19249,B19249,RETAIL
19250,B19250,MULTI_RES
19251,B19251,MULTI_RES
19252,B19252,MULTI_RES
19253,B19253,OFFICE
19254,B19254,MULTI_RES
19255,B19255,OFFICE
