id,name,standard
11958,B11958,STANDARD2
11959,B11959,STANDARD5
11960,B11960,STANDARD1
11961,B11961,STANDARD1
11962,B11962,STANDARD1
11963,B11963,STANDARD1
11964,B11964,STANDARD2
11965,B11965,STANDARD1
11966,B11966,STANDARD2
11967,B11967,STANDARD1
11968,B11968,STANDARD5
11969,B11969,STANDARD2
11970,B11970,STANDARD3
11971,B11971,STANDARD2
11972,B11972,STANDARD1
11973,B11973,STANDARD3
11974,B11974,STANDARD2
11975,B11975,STANDARD1
11976,B11976,STANDARD5
11977,B11977,STANDARD1
11978,B11978,STANDARD2
11979,B11979,STANDARD2
11980,B11980,STANDARD4
11981,B11981,STANDARD5
11982,B11982,STANDARD4
11983,B11983,STANDARD1
11984,B11984,STANDARD2
11985,B11985,STANDARD1
11986,B11986,STANDARD2
11987,B11987,STANDARD3
11988,B11988,STANDARD2
11989,B11989,STANDARD1
11990,B11990,STANDARD1
11991,B11991,STANDARD1
11992,B11992,STANDARD1
11993,B11993,STANDARD5
11994,B11994,STANDARD1
11995,B11995,STANDARD5
11996,B11996,STANDARD2
11997,B11997,STANDARD2
11998,B11998,STANDARD4
11999,B11999,STANDARD1
12000,B12000,STANDARD1
12001,B12001,STANDARD2
12002,B12002,STANDARD1
12003,B12003,STANDARD1
12004,B12004,STANDARD4
12005,B12005,STANDARD5
12006,B12006,STANDARD1
12007,B12007,STANDARD1
12008,B12008,STANDARD5
12009,B12009,STANDARD1
12010,B12010,STANDARD2
12011,B12011,STANDARD1
12012,B12012,STANDARD2
12013,B12013,STANDARD1
12014,B12014,STANDARD1
12015,B12015,STANDARD5
12016,B12016,STANDARD1
12017,B12017,STANDARD2
12018,B12018,STANDARD1
12019,B12019,STANDARD1
12020,B12020,STANDARD5
12021,B12021,STANDARD5
12022,B12022,STANDARD1
12023,B12023,STANDARD2
12024,B12024,STANDARD1
12025,B12025,STANDARD1
12026,B12026,STANDARD2
12027,B12027,STANDARD3
12028,B12028,STANDARD2
12029,B12029,STANDARD2
12030,B12030,STANDARD1
12031,B12031,STANDARD1
12032,B12032,STANDARD5
12033,B12033,STANDARD1
12034,B12034,STANDARD2
12035,B12035,STANDARD1
12036,B12036,STANDARD2
12037,B12037,STANDARD2
12038,B12038,STANDARD5
12039,B12039,STANDARD1
12040,B12040,STANDARD1
12041,B12041,STANDARD5
12042,B12042,STANDARD4
12043,B12043,STANDARD1
12044,B12044,STANDARD2
12045,B12045,STANDARD2
12046,B12046,STANDARD5
12047,B12047,STANDARD3
12048,B12048,STANDARD5
12049,B12049,STANDARD2
12050,B12050,STANDARD5
12051,B12051,STANDARD1
12052,B12052,STANDARD1
12053,B12053,STANDARD2
12054,B12054,STANDARD1
12055,B12055,STANDARD2
12056,B12056,STANDARD5
12057,B12057,STANDARD5
12058,B12058,STANDARD1
12059,B12059,STANDARD1
12060,B12060,STANDARD2
12061,B12061,STANDARD2
12062,B12062,STANDARD5
12063,B12063,STANDARD1
12064,B12064,STANDARD4
12065,B12065,STANDARD5
12066,B12066,STANDARD5
12067,B12067,STANDARD1
12068,B12068,STANDARD1
12069,B12069,STANDARD5
12070,B12070,STANDARD2
12071,B12071,STANDARD1
12072,B12072,STANDARD1
12073,B12073,STANDARD5
12074,B12074,STANDARD5
12075,B12075,STANDARD1
12076,B12076,STANDARD2
12077,B12077,STANDARD2
12078,B12078,STANDARD5
12079,B12079,STANDARD1
12080,B12080,STANDARD1
12081,B12081,STANDARD1
12082,B12082,STANDARD2
12083,B12083,STANDARD1
12084,B12084,STANDARD1
12085,B12085,STANDARD5
12086,B12086,STANDARD1
12087,B12087,STANDARD5
12088,B12088,STANDARD5
12089,B12089,STANDARD1
12090,B12090,STANDARD2
12091,B12091,STANDARD1
12092,B12092,STANDARD1
12093,B12093,STANDARD1
12094,B12094,STANDARD1
12095,B12095,STANDARD4
12096,B12096,STANDARD3
12097,B12097,STANDARD3
12098,B12098,STANDARD2
12099,B12099,STANDARD5
12100,B12100,STANDARD5
12101,B12101,STANDARD3
12102,B12102,STANDARD4
12103,B12103,STANDARD2
12104,B12104,STANDARD2
12105,B12105,STANDARD3
12106,B12106,STANDARD2
12107,B12107,STANDARD2
12108,B12108,STANDARD2
12109,B12109,STANDARD1
12110,B12110,STANDARD4
12111,B12111,STANDARD2
12112,B12112,STANDARD2
12113,B12113,STANDARD1
12114,B12114,STANDARD2
12115,B12115,STANDARD2
12116,B12116,STANDARD1
12117,B12117,STANDARD1
12118,B12118,STANDARD1
12119,B12119,STANDARD4
12120,B12120,STANDARD5
12121,B12121,STANDARD4
12122,B12122,STANDARD2
12123,B12123,STANDARD5
12124,B12124,STANDARD5
12125,B12125,STANDARD5
12126,B12126,STANDARD5
12127,B12127,STANDARD2
12128,B12128,STANDARD4
12129,B12129,STANDARD2
12130,B12130,STANDARD5
12131,B12131,STANDARD1
12132,B12132,STANDARD5
12133,B12133,STANDARD1
12134,B12134,STANDARD2
12135,B12135,STANDARD2
12136,B12136,STANDARD2
12137,B12137,STANDARD5
12138,B12138,STANDARD1
12139,B12139,STANDARD1
12140,B12140,STANDARD3
12141,B12141,STANDARD2
12142,B12142,STANDARD1
12143,B12143,STANDARD2
12144,B12144,STANDARD5
12145,B12145,STANDARD1
12146,B12146,STANDARD2
12147,B12147,STANDARD5
12148,B12148,STANDARD5
12149,B12149,STANDARD1
12150,B12150,STANDARD1
12151,B12151,STANDARD1
12152,B12152,STANDARD2
12153,B12153,STANDARD2
12154,B12154,STANDARD5
12155,B12155,STANDARD5
12156,B12156,STANDARD4
12157,B12157,STANDARD2
12158,B12158,STANDARD2
12159,B12159,STANDARD1
12160,B12160,STANDARD2
12161,B12161,STANDARD1
12162,B12162,STANDARD2
12163,B12163,STANDARD5
12164,B12164,STANDARD5
12165,B12165,STANDARD1
12166,B12166,STANDARD2
12167,B12167,STANDARD2
12168,B12168,STANDARD1
12169,B12169,STANDARD2
12170,B12170,STANDARD2
12171,B12171,STANDARD5
12172,B12172,STANDARD5
12173,B12173,STANDARD2
12174,B12174,STANDARD2
12175,B12175,STANDARD2
12176,B12176,STANDARD2
12177,B12177,STANDARD2
12178,B12178,STANDARD2
12179,B12179,STANDARD1
12180,B12180,STANDARD1
12181,B12181,STANDARD5
12182,B12182,STANDARD2
12183,B12183,STANDARD2
12184,B12184,STANDARD1
12185,B12185,STANDARD1
12186,B12186,STANDARD5
12187,B12187,STANDARD1
12188,B12188,STANDARD1
12189,B12189,STANDARD1
12190,B12190,STANDARD1
12191,B12191,STANDARD1
12192,B12192,STANDARD1
12193,B12193,STANDARD2
12194,B12194,STANDARD5
12195,B12195,STANDARD2
12196,B12196,STANDARD2
12197,B12197,STANDARD5
12198,B12198,STANDARD2
12199,B12199,STANDARD4
12200,B12200,STANDARD2
12201,B12201,STANDARD2
12202,B12202,STANDARD1
12203,B12203,STANDARD2
12204,B12204,STANDARD1
12205,B12205,STANDARD5
12206,B12206,STANDARD1
12207,B12207,STANDARD5
12208,B12208,STANDARD2
12209,B12209,STANDARD1
12210,B12210,STANDARD2
12211,B12211,STANDARD2
12212,B12212,STANDARD2
12213,B12213,STANDARD5
12214,B12214,STANDARD1
12215,B12215,STANDARD1
12216,B12216,STANDARD5
12217,B12217,STANDARD2
12218,B12218,STANDARD5
12219,B12219,STANDARD1
12220,B12220,STANDARD4
12221,B12221,STANDARD5
12222,B12222,STANDARD5
12223,B12223,STANDARD5
12224,B12224,STANDARD2
12225,B12225,STANDARD5
12226,B12226,STANDARD1
12227,B12227,STANDARD1
12228,B12228,STANDARD1
12229,B12229,STANDARD1
12230,B12230,STANDARD1
12231,B12231,STANDARD1
12232,B12232,STANDARD5
12233,B12233,STANDARD1
12234,B12234,STANDARD2
12235,B12235,STANDARD2
12236,B12236,STANDARD3
12237,B12237,STANDARD1
12238,B12238,STANDARD5
12239,B12239,STANDARD5
12240,B12240,STANDARD1
12241,B12241,STANDARD2
12242,B12242,STANDARD5
12243,B12243,STANDARD2
12244,B12244,STANDARD5
12245,B12245,STANDARD3
12246,B12246,STANDARD1
12247,B12247,STANDARD1
12248,B12248,STANDARD5
12249,B12249,STANDARD5
12250,B12250,STANDARD2
12251,B12251,STANDARD1
12252,B12252,STANDARD2
12253,B12253,STANDARD3
12254,B12254,STANDARD5
12255,B12255,STANDARD1
12256,B12256,STANDARD5
12257,B12257,STANDARD5
12258,B12258,STANDARD2
12259,B12259,STANDARD2
12260,B12260,STANDARD1
12261,B12261,STANDARD5
12262,B12262,STANDARD5
12263,B12263,STANDARD1
12264,B12264,STANDARD1
12265,B12265,STANDARD2
12266,B12266,STANDARD4
12267,B12267,STANDARD1
12268,B12268,STANDARD3
12269,B12269,STANDARD3
12270,B12270,STANDARD5
12271,B12271,STANDARD2
12272,B12272,STANDARD2
12273,B12273,STANDARD1
12274,B12274,STANDARD4
12275,B12275,STANDARD5
12276,B12276,STANDARD5
12277,B12277,STANDARD5
12278,B12278,STANDARD5
12279,B12279,STANDARD2
12280,B12280,STANDARD5
12281,B12281,STANDARD2
12282,B12282,STANDARD5
12283,B12283,STANDARD2
12284,B12284,STANDARD5
12285,B12285,STANDARD1
12286,B12286,STANDARD5
12287,B12287,STANDARD2
12288,B12288,STANDARD1
12289,B12289,STANDARD5
12290,B12290,STANDARD4
12291,B12291,STANDARD4
12292,B12292,STANDARD1
12293,B12293,STANDARD1
12294,B12294,STANDARD1
12295,B12295,STANDARD1
12296,B12296,STANDARD5
12297,B12297,STANDARD3
12298,B12298,STANDARD1
12299,B12299,STANDARD1
12300,B12300,STANDARD2
12301,B12301,STANDARD5
12302,B12302,STANDARD1
12303,B12303,STANDARD2
12304,B12304,STANDARD5
12305,B12305,STANDARD5
12306,B12306,STANDARD1
12307,B12307,STANDARD2
12308,B12308,STANDARD2
12309,B12309,STANDARD1
12310,B12310,STANDARD4
12311,B12311,STANDARD1
12312,B12312,STANDARD2
12313,B12313,STANDARD2
12314,B12314,STANDARD4
12315,B12315,STANDARD2
12316,B12316,STANDARD4
12317,B12317,STANDARD2
12318,B12318,STANDARD5
12319,B12319,STANDARD1
12320,B12320,STANDARD3
12321,B12321,STANDARD5
12322,B12322,STANDARD1
12323,B12323,STANDARD5
12324,B12324,STANDARD2
12325,B12325,STANDARD1
12326,B12326,STANDARD5
12327,B12327,STANDARD5
12328,B12328,STANDARD2
12329,B12329,STANDARD4
12330,B12330,STANDARD1
12331,B12331,STANDARD5
12332,B12332,STANDARD5
12333,B12333,STANDARD2
12334,B12334,STANDARD5
12335,B12335,STANDARD5
12336,B12336,STANDARD5
12337,B12337,STANDARD5
12338,B12338,STANDARD1
12339,B12339,STANDARD1
12340,B12340,STANDARD5
12341,B12341,STANDARD1
12342,B12342,STANDARD4
12343,B12343,STANDARD5
12344,B12344,STANDARD1
12345,B12345,STANDARD2
12346,B12346,STANDARD4
12347,B12347,STANDARD2
12348,B12348,STANDARD1
12349,B12349,STANDARD5
12350,B12350,STANDARD3
12351,B12351,STANDARD1
12352,B12352,STANDARD5
12353,B12353,STANDARD1
12354,B12354,STANDARD4
12355,B12355,STANDARD4
12356,B12356,STANDARD4
12357,B12357,STANDARD5
12358,B12358,STANDARD4
12359,B12359,STANDARD5
12360,B12360,STANDARD1
12361,B12361,STANDARD1
12362,B12362,STANDARD2
12363,B12363,STANDARD5
12364,B12364,STANDARD4
12365,B12365,STANDARD4
12366,B12366,STANDARD2
12367,B12367,STANDARD5
12368,B12368,STANDARD2
12369,B12369,STANDARD4
12370,B12370,STANDARD4
12371,B12371,STANDARD4
12372,B12372,STANDARD1
12373,B12373,STANDARD3
12374,B12374,STANDARD3
12375,B12375,STANDARD4
12376,B12376,STANDARD4
12377,B12377,STANDARD5
12378,B12378,STANDARD1
12379,B12379,STANDARD4
12380,B12380,STANDARD1
12381,B12381,STANDARD2
12382,B12382,STANDARD3
12383,B12383,STANDARD5
12384,B12384,STANDARD5
12385,B12385,STANDARD5
12386,B12386,STANDARD5
12387,B12387,STANDARD5
12388,B12388,STANDARD1
12389,B12389,STANDARD2
12390,B12390,STANDARD1
12391,B12391,STANDARD4
12392,B12392,STANDARD1
12393,B12393,STANDARD4
12394,B12394,STANDARD4
12395,B12395,STANDARD4
12396,B12396,STANDARD1
12397,B12397,STANDARD4
12398,B12398,STANDARD3
12399,B12399,STANDARD1
12400,B12400,STANDARD5
12401,B12401,STANDARD2
12402,B12402,STANDARD4
12403,B12403,STANDARD4
12404,B12404,STANDARD2
12405,B12405,STANDARD1
12406,B12406,STANDARD1
12407,B12407,STANDARD5
12408,B12408,STANDARD3
12409,B12409,STANDARD5
12410,B12410,STANDARD1
12411,B12411,STANDARD5
12412,B12412,STANDARD1
12413,B12413,STANDARD1
12414,B12414,STANDARD2
12415,B12415,STANDARD5
12416,B12416,STANDARD2
12417,B12417,STANDARD2
12418,B12418,STANDARD5
12419,B12419,STANDARD1
12420,B12420,STANDARD5
12421,B12421,STANDARD5
12422,B12422,STANDARD2
12423,B12423,STANDARD1
12424,B12424,STANDARD2
12425,B12425,STANDARD4
12426,B12426,STANDARD5
12427,B12427,STANDARD1
12428,B12428,STANDARD1
12429,B12429,STANDARD5
12430,B12430,STANDARD5
12431,B12431,STANDARD5
12432,B12432,STANDARD2
12433,B12433,STANDARD5
12434,B12434,STANDARD5
12435,B12435,STANDARD5
12436,B12436,STANDARD1
12437,B12437,STANDARD3
12438,B12438,STANDARD1
12439,B12439,STANDARD1
12440,B12440,STANDARD4
12441,B12441,STANDARD1
12442,B12442,STANDARD3
12443,B12443,STANDARD2
12444,B12444,STANDARD5
12445,B12445,STANDARD2
12446,B12446,STANDARD1
12447,B12447,STANDARD5
12448,B12448,STANDARD5
12449,B12449,STANDARD3
12450,B12450,STANDARD5
12451,B12451,STANDARD1
12452,B12452,STANDARD3
12453,B12453,STANDARD5
12454,B12454,STANDARD5
12455,B12455,STANDARD1
12456,B12456,STANDARD5
12457,B12457,STANDARD5
12458,B12458,STANDARD1
12459,B12459,STANDARD5
12460,B12460,STANDARD4
12461,B12461,STANDARD3
12462,B12462,STANDARD5
12463,B12463,STANDARD5
12464,B12464,STANDARD5
12465,B12465,STANDARD5
12466,B12466,STANDARD5
12467,B12467,STANDARD5
12468,B12468,STANDARD5
12469,B12469,STANDARD4
12470,B12470,STANDARD2
12471,B12471,STANDARD5
12472,B12472,STANDARD3
12473,B12473,STANDARD2
12474,B12474,STANDARD5
12475,B12475,STANDARD2
12476,B12476,STANDARD5
12477,B12477,STANDARD5
12478,B12478,STANDARD4
12479,B12479,STANDARD4
12480,B12480,STANDARD1
12481,B12481,STANDARD5
12482,B12482,STANDARD1
12483,B12483,STANDARD5
12484,B12484,STANDARD4
12485,B12485,STANDARD5
12486,B12486,STANDARD1
12487,B12487,STANDARD2
12488,B12488,STANDARD4
12489,B12489,STANDARD2
12490,B12490,STANDARD5
12491,B12491,STANDARD3
12492,B12492,STANDARD1
12493,B12493,STANDARD5
12494,B12494,STANDARD5
12495,B12495,STANDARD5
12496,B12496,STANDARD4
12497,B12497,STANDARD2
12498,B12498,STANDARD5
12499,B12499,STANDARD5
12500,B12500,STANDARD5
12501,B12501,STANDARD1
12502,B12502,STANDARD3
12503,B12503,STANDARD1
12504,B12504,STANDARD5
12505,B12505,STANDARD4
12506,B12506,STANDARD5
12507,B12507,STANDARD5
12508,B12508,STANDARD5
12509,B12509,STANDARD5
12510,B12510,STANDARD5
12511,B12511,STANDARD1
12512,B12512,STANDARD4
12513,B12513,STANDARD2
12514,B12514,STANDARD5
12515,B12515,STANDARD2
12516,B12516,STANDARD5
12517,B12517,STANDARD5
12518,B12518,STANDARD2
12519,B12519,STANDARD3
12520,B12520,STANDARD1
12521,B12521,STANDARD1
12522,B12522,STANDARD4
12523,B12523,STANDARD5
12524,B12524,STANDARD1
12525,B12525,STANDARD4
12526,B12526,STANDARD5
12527,B12527,STANDARD5
12528,B12528,STANDARD2
12529,B12529,STANDARD5
12530,B12530,STANDARD2
12531,B12531,STANDARD5
12532,B12532,STANDARD2
12533,B12533,STANDARD5
12534,B12534,STANDARD2
12535,B12535,STANDARD5
12536,B12536,STANDARD5
12537,B12537,STANDARD1
12538,B12538,STANDARD5
12539,B12539,STANDARD2
12540,B12540,STANDARD1
12541,B12541,STANDARD1
12542,B12542,STANDARD1
12543,B12543,STANDARD1
12544,B12544,STANDARD4
12545,B12545,STANDARD2
12546,B12546,STANDARD2
12547,B12547,STANDARD5
12548,B12548,STANDARD5
12549,B12549,STANDARD4
12550,B12550,STANDARD5
12551,B12551,STANDARD5
12552,B12552,STANDARD1
12553,B12553,STANDARD4
12554,B12554,STANDARD5
12555,B12555,STANDARD4
12556,B12556,STANDARD5
12557,B12557,STANDARD5
12558,B12558,STANDARD2
12559,B12559,STANDARD4
12560,B12560,STANDARD2
12561,B12561,STANDARD2
12562,B12562,STANDARD5
12563,B12563,STANDARD5
12564,B12564,STANDARD5
12565,B12565,STANDARD5
12566,B12566,STANDARD5
12567,B12567,STANDARD5
12568,B12568,STANDARD5
12569,B12569,STANDARD1
12570,B12570,STANDARD5
12571,B12571,STANDARD5
12572,B12572,STANDARD5
12573,B12573,STANDARD5
12574,B12574,STANDARD3
12575,B12575,STANDARD3
12576,B12576,STANDARD1
12577,B12577,STANDARD5
12578,B12578,STANDARD1
12579,B12579,STANDARD2
12580,B12580,STANDARD1
12581,B12581,STANDARD5
12582,B12582,STANDARD4
12583,B12583,STANDARD5
12584,B12584,STANDARD1
12585,B12585,STANDARD5
12586,B12586,STANDARD5
12587,B12587,STANDARD2
12588,B12588,STANDARD5
12589,B12589,STANDARD2
12590,B12590,STANDARD1
12591,B12591,STANDARD2
12592,B12592,STANDARD1
12593,B12593,STANDARD5
12594,B12594,STANDARD5
12595,B12595,STANDARD5
12596,B12596,STANDARD5
12597,B12597,STANDARD5
12598,B12598,STANDARD5
12599,B12599,STANDARD4
12600,B12600,STANDARD2
12601,B12601,STANDARD1
12602,B12602,STANDARD2
12603,B12603,STANDARD3
12604,B12604,STANDARD5
12605,B12605,STANDARD3
12606,B12606,STANDARD1
12607,B12607,STANDARD5
12608,B12608,STANDARD3
12609,B12609,STANDARD1
12610,B12610,STANDARD3
12611,B12611,STANDARD5
12612,B12612,STANDARD1
12613,B12613,STANDARD1
12614,B12614,STANDARD4
12615,B12615,STANDARD1
12616,B12616,STANDARD2
12617,B12617,STANDARD5
12618,B12618,STANDARD2
12619,B12619,STANDARD1
12620,B12620,STANDARD5
12621,B12621,STANDARD5
12622,B12622,STANDARD5
12623,B12623,STANDARD5
12624,B12624,STANDARD2
12625,B12625,STANDARD5
12626,B12626,STANDARD5
12627,B12627,STANDARD5
12628,B12628,STANDARD5
12629,B12629,STANDARD2
12630,B12630,STANDARD1
12631,B12631,STANDARD5
12632,B12632,STANDARD1
12633,B12633,STANDARD1
12634,B12634,STANDARD1
12635,B12635,STANDARD1
12636,B12636,STANDARD5
12637,B12637,STANDARD5
12638,B12638,STANDARD4
12639,B12639,STANDARD4
12640,B12640,STANDARD5
12641,B12641,STANDARD5
12642,B12642,STANDARD5
12643,B12643,STANDARD5
12644,B12644,STANDARD5
12645,B12645,STANDARD5
12646,B12646,STANDARD5
12647,B12647,STANDARD5
12648,B12648,STANDARD5
12649,B12649,STANDARD2
12650,B12650,STANDARD2
12651,B12651,STANDARD4
12652,B12652,STANDARD5
12653,B12653,STANDARD5
12654,B12654,STANDARD1
12655,B12655,STANDARD2
12656,B12656,STANDARD5
12657,B12657,STANDARD1
12658,B12658,STANDARD4
12659,B12659,STANDARD5
12660,B12660,STANDARD1
12661,B12661,STANDARD1
12662,B12662,STANDARD5
12663,B12663,STANDARD5
12664,B12664,STANDARD5
12665,B12665,STANDARD5
12666,B12666,STANDARD2
12667,B12667,STANDARD5
12668,B12668,STANDARD5
12669,B12669,STANDARD3
12670,B12670,STANDARD1
12671,B12671,STANDARD5
12672,B12672,STANDARD1
12673,B12673,STANDARD5
12674,B12674,STANDARD5
12675,B12675,STANDARD5
12676,B12676,STANDARD5
12677,B12677,STANDARD5
12678,B12678,STANDARD5
12679,B12679,STANDARD1
12680,B12680,STANDARD4
12681,B12681,STANDARD4
12682,B12682,STANDARD5
12683,B12683,STANDARD5
12684,B12684,STANDARD5
12685,B12685,STANDARD5
12686,B12686,STANDARD5
12687,B12687,STANDARD5
12688,B12688,STANDARD5
12689,B12689,STANDARD3
12690,B12690,STANDARD1
12691,B12691,STANDARD2
12692,B12692,STANDARD5
12693,B12693,STANDARD5
12694,B12694,STANDARD5
12695,B12695,STANDARD1
12696,B12696,STANDARD4
12697,B12697,STANDARD5
12698,B12698,STANDARD1
12699,B12699,STANDARD5
12700,B12700,STANDARD4
12701,B12701,STANDARD5
12702,B12702,STANDARD4
12703,B12703,STANDARD2
12704,B12704,STANDARD5
12705,B12705,STANDARD5
12706,B12706,STANDARD4
12707,B12707,STANDARD1
12708,B12708,STANDARD5
12709,B12709,STANDARD5
12710,B12710,STANDARD1
12711,B12711,STANDARD5
12712,B12712,STANDARD5
12713,B12713,STANDARD5
12714,B12714,STANDARD4
12715,B12715,STANDARD5
12716,B12716,STANDARD5
12717,B12717,STANDARD4
12718,B12718,STANDARD4
12719,B12719,STANDARD4
12720,B12720,STANDARD3
12721,B12721,STANDARD4
12722,B12722,STANDARD1
12723,B12723,STANDARD1
12724,B12724,STANDARD4
12725,B12725,STANDARD1
12726,B12726,STANDARD5
12727,B12727,STANDARD3
12728,B12728,STANDARD5
12729,B12729,STANDARD2
12730,B12730,STANDARD1
12731,B12731,STANDARD5
12732,B12732,STANDARD5
12733,B12733,STANDARD4
12734,B12734,STANDARD5
12735,B12735,STANDARD4
12736,B12736,STANDARD1
12737,B12737,STANDARD2
12738,B12738,STANDARD4
12739,B12739,STANDARD5
12740,B12740,STANDARD1
12741,B12741,STANDARD5
12742,B12742,STANDARD5
12743,B12743,STANDARD1
12744,B12744,STANDARD5
12745,B12745,STANDARD2
12746,B12746,STANDARD5
12747,B12747,STANDARD2
12748,B12748,STANDARD1
12749,B12749,STANDARD5
12750,B12750,STANDARD1
12751,B12751,STANDARD5
12752,B12752,STANDARD1
12753,B12753,STANDARD5
12754,B12754,STANDARD1
12755,B12755,STANDARD5
12756,B12756,STANDARD5
12757,B12757,STANDARD5
12758,B12758,STANDARD1
12759,B12759,STANDARD5
12760,B12760,STANDARD1
12761,B12761,STANDARD4
12762,B12762,STANDARD5
12763,B12763,STANDARD5
12764,B12764,STANDARD2
12765,B12765,STANDARD5
12766,B12766,STANDARD1
12767,B12767,STANDARD5
12768,B12768,STANDARD2
12769,B12769,STANDARD1
12770,B12770,STANDARD1
12771,B12771,STANDARD2
12772,B12772,STANDARD4
12773,B12773,STANDARD1
12774,B12774,STANDARD1
12775,B12775,STANDARD1
12776,B12776,STANDARD4
12777,B12777,STANDARD4
12778,B12778,STANDARD5
12779,B12779,STANDARD5
12780,B12780,STANDARD5
12781,B12781,STANDARD2
12782,B12782,STANDARD5
12783,B12783,STANDARD5
12784,B12784,STANDARD1
12785,B12785,STANDARD4
12786,B12786,STANDARD5
12787,B12787,STANDARD1
12788,B12788,STANDARD5
12789,B12789,STANDARD1
12790,B12790,STANDARD5
12791,B12791,STANDARD2
12792,B12792,STANDARD5
12793,B12793,STANDARD5
12794,B12794,STANDARD5
12795,B12795,STANDARD2
12796,B12796,STANDARD1
12797,B12797,STANDARD1
12798,B12798,STANDARD5
12799,B12799,STANDARD5
12800,B12800,STANDARD3
12801,B12801,STANDARD5
12802,B12802,STANDARD1
12803,B12803,STANDARD4
12804,B12804,STANDARD1
12805,B12805,STANDARD5
12806,B12806,STANDARD5
12807,B12807,STANDARD4
12808,B12808,STANDARD1
12809,B12809,STANDARD5
12810,B12810,STANDARD5
12811,B12811,STANDARD2
12812,B12812,STANDARD3
12813,B12813,STANDARD1
12814,B12814,STANDARD1
12815,B12815,STANDARD5
12816,B12816,STANDARD5
12817,B12817,STANDARD1
12818,B12818,STANDARD5
12819,B12819,STANDARD1
12820,B12820,STANDARD5
12821,B12821,STANDARD5
12822,B12822,STANDARD3
12823,B12823,STANDARD4
12824,B12824,STANDARD3
12825,B12825,STANDARD1
12826,B12826,STANDARD4
12827,B12827,STANDARD2
12828,B12828,STANDARD1
12829,B12829,STANDARD1
12830,B12830,STANDARD4
12831,B12831,STANDARD1
12832,B12832,STANDARD5
12833,B12833,STANDARD1
12834,B12834,STANDARD1
12835,B12835,STANDARD1
12836,B12836,STANDARD5
12837,B12837,STANDARD5
12838,B12838,STANDARD5
12839,B12839,STANDARD5
12840,B12840,STANDARD5
12841,B12841,STANDARD5
12842,B12842,STANDARD4
12843,B12843,STANDARD5
12844,B12844,STANDARD2
12845,B12845,STANDARD2
12846,B12846,STANDARD1
12847,B12847,STANDARD5
12848,B12848,STANDARD1
12849,B12849,STANDARD1
12850,B12850,STANDARD4
12851,B12851,STANDARD4
12852,B12852,STANDARD1
12853,B12853,STANDARD4
12854,B12854,STANDARD1
12855,B12855,STANDARD5
12856,B12856,STANDARD1
12857,B12857,STANDARD5
12858,B12858,STANDARD1
12859,B12859,STANDARD1
12860,B12860,STANDARD5
12861,B12861,STANDARD1
12862,B12862,STANDARD5
12863,B12863,STANDARD3
12864,B12864,STANDARD1
12865,B12865,STANDARD5
12866,B12866,STANDARD4
12867,B12867,STANDARD1
12868,B12868,STANDARD5
12869,B12869,STANDARD1
12870,B12870,STANDARD4
12871,B12871,STANDARD5
12872,B12872,STANDARD1
12873,B12873,STANDARD5
12874,B12874,STANDARD3
12875,B12875,STANDARD3
12876,B12876,STANDARD5
12877,B12877,STANDARD4
12878,B12878,STANDARD5
12879,B12879,STANDARD5
12880,B12880,STANDARD5
12881,B12881,STANDARD5
12882,B12882,STANDARD4
12883,B12883,STANDARD1
12884,B12884,STANDARD5
12885,B12885,STANDARD4
12886,B12886,STANDARD5
12887,B12887,STANDARD1
12888,B12888,STANDARD2
12889,B12889,STANDARD5
12890,B12890,STANDARD1
12891,B12891,STANDARD1
12892,B12892,STANDARD2
12893,B12893,STANDARD2
12894,B12894,STANDARD5
12895,B12895,STANDARD5
12896,B12896,STANDARD2
12897,B12897,STANDARD5
12898,B12898,STANDARD5
12899,B12899,STANDARD5
12900,B12900,STANDARD1
12901,B12901,STANDARD5
12902,B12902,STANDARD5
12903,B12903,STANDARD4
12904,B12904,STANDARD5
12905,B12905,STANDARD4
12906,B12906,STANDARD5
12907,B12907,STANDARD5
12908,B12908,STANDARD4
12909,B12909,STANDARD4
12910,B12910,STANDARD5
12911,B12911,STANDARD5
12912,B12912,STANDARD5
12913,B12913,STANDARD5
12914,B12914,STANDARD1
12915,B12915,STANDARD1
